uid,title,abstract,year,venue,authors,doi,arxiv_id,url,source,query,query_role,family,advisor_seed,citation_count,matched_terms,retrieved_at,relevance_score,hostile_score
doi:10.1002/aisy.202400897,A Task and Motion Planning Framework for Partially Observable Household Manipulation Scenes,"Task and Motion Planning (TAMP) that integrates task planning with motion planning endows robots with the ability to directly achieve abstract objectives under specified initial and goal states. However, in more practical scenarios like partially observable household scenes, the clutter and uncertainty of object placements, coupled with the often nonspecific goal states provided by human users, pose significant challenges. Conventional TAMP planners struggle to efficiently navigate these spaces based on nonspecific goals and also find it difficult to manage environments cluttered with irrelevant objects. To address these difficulties, this article introduces a TAMP framework based on a broadly used TAMP planner PDDLStream, requiring only nonspecific goal states to complete tasks. This framework employs Task‐level Backward Search to identify relevant objects for task completion, thus bala",2025,Advanced Intelligent Systems,Yuhong Ma; Yeqing Yuan; Shaoquan Wu; Han Yuan,10.1002/aisy.202400897,,https://doi.org/10.1002/aisy.202400897,crossref,task and motion planning robotics,anti_myopia,classic,,,motion planning; task and motion planning,2026-06-12T15:07:36Z,24.600,29.600
arxiv:2510.02526v1,"U-LAG: Uncertainty-Aware, Lag-Adaptive Goal Retargeting for Robotic Manipulation","Robots manipulating in changing environments must act on percepts that are late, noisy, or stale. We present U-LAG, a mid-execution goal-retargeting layer that leaves the low-level controller unchanged while re-aiming task goals (pre-contact, contact, post) as new observations arrive. Unlike motion retargeting or generic visual servoing, U-LAG treats in-flight goal re-aiming as a first-class, pluggable module between perception and control. Our main technical contribution is UAR-PF, an uncertainty-aware retargeter that maintains a distribution over object pose under sensing lag and selects goals that maximize expected progress. We instantiate a reproducible Shift x Lag stress test in PyBullet/PandaGym for pick, push, stacking, and peg insertion, where the object undergoes abrupt in-plane shifts while synthetic perception lag is injected during approach. Across 0-10 cm shifts and 0-400 ms",2025,arXiv,Anamika J H; Anujith Muraleedharan,,2510.02526v1,http://arxiv.org/abs/2510.02526v1,arxiv,visuotactile robot manipulation,concept,tactile,,,robot manipulation; visual servoing; benchmark,2026-06-12T14:45:03Z,21.200,23.200
doi:10.1002/oca.2550,The spectral linear filter method for a stochastic optimal control problem of partially observable systems,"Summary In this paper, two spectral methods are presented to solve a stochastic optimal control problem of a partially observable system. These two methods work together to solve such problems. In fact, solving such problems involves two cases: obtaining the control function and simulating the partially observable system. At first, a spectral linear filter is defined as a function of time to obtain an appropriate solution for a partially observable system. This linear filter is equipped with an orthogonal basis and it is made to predict the future behavior of this system. In this method, the goal is to approximate the trend of the partially observable system. The second method is suggested to achieve the optimal control corresponding to each sample path. In this method, the spectral Fourier transform is used. These two methods are used together to solve linear and nonlinear cases. In fac",2020,Optimal Control Applications and Methods,Ali Poursherafatan; Ali Delavarkhalafi,10.1002/oca.2550,,https://doi.org/10.1002/oca.2550,crossref,optimal control robot manipulation,anti_myopia,anti_thesis,,4,robot manipulation; optimal control robot manipulation,2026-06-12T15:07:36Z,19.055,23.055
doi:10.1016/j.cub.2021.07.054,Neurons of rat motor cortex become active during both grasping execution and grasping observation,,2021,Current Biology,Riccardo Viaro; Emma Maggiolini; Emanuele Farina; Rosario Canto; Atsushi Iriki; Alessandro D’Ausilio; Luciano Fadiga,10.1016/j.cub.2021.07.054,,https://doi.org/10.1016/j.cub.2021.07.054,crossref,analytical grasping,anti_myopia,anti_thesis,,22,analytical grasping,2026-06-12T15:07:36Z,19.968,22.968
arxiv:2511.09516v1,MAP-VLA: Memory-Augmented Prompting for Vision-Language-Action Model in Robotic Manipulation,"Pre-trained Vision-Language-Action (VLA) models have achieved remarkable success in improving robustness and generalization for end-to-end robotic manipulation. However, these models struggle with long-horizon tasks due to their lack of memory and reliance solely on immediate sensory inputs. To address this limitation, we propose Memory-Augmented Prompting for Vision-Language-Action model (MAP-VLA), a novel framework that empowers pre-trained VLA models with demonstration-derived memory prompts to augment action generation for long-horizon robotic manipulation tasks. To achieve this, MAP-VLA first constructs a memory library from historical demonstrations, where each memory unit captures information about a specific stage of a task. These memory units are implemented as learnable soft prompts optimized through prompt tuning. Then, during real-time task execution, MAP-VLA retrieves releva",2025,arXiv,Runhao Li; Wenkai Guo; Zhenyu Wu; Changyuan Wang; Haoyuan Deng; Zhenyu Weng; Yap-Peng Tan; Ziwei Wang,,2511.09516v1,http://arxiv.org/abs/2511.09516v1,arxiv,vision language action model limitation robotics,hostile,failure,,,vision language action model; limitation; benchmark; generalization; robustness; long horizon,2026-06-12T14:45:03Z,14.850,22.850
doi:10.1007/978-3-540-32256-6_48,Cooperative Planning and Plan Execution in Partially Observable Dynamic Domains,,2005,Lecture Notes in Computer Science RoboCup 2004: Robot Soccer World Cup VIII,Gordon Fraser; Franz Wotawa,10.1007/978-3-540-32256-6_48,,https://doi.org/10.1007/978-3-540-32256-6_48,crossref,robot world model failure planning,hostile,failure,,4,robot world model; robot world model failure,2026-06-12T14:45:03Z,18.405,22.405
arxiv:2405.18948v1,Learning to Recover from Plan Execution Errors during Robot Manipulation: A Neuro-symbolic Approach,"Automatically detecting and recovering from failures is an important but challenging problem for autonomous robots. Most of the recent work on learning to plan from demonstrations lacks the ability to detect and recover from errors in the absence of an explicit state representation and/or a (sub-) goal check function. We propose an approach (blending learning with symbolic search) for automated error discovery and recovery, without needing annotated data of failures. Central to our approach is a neuro-symbolic state representation, in the form of dense scene graph, structured based on the objects present within the environment. This enables efficient learning of the transition function and a discriminator that not only identifies failures but also localizes them facilitating fast re-planning via computation of heuristic distance function. We also present an anytime version of our algorit",2024,arXiv,Namasivayam Kalithasan; Arnav Tuli; Vishal Bindal; Himanshu Gaurav Singh; Parag Singla; Rohan Paul,,2405.18948v1,http://arxiv.org/abs/2405.18948v1,arxiv,neuro symbolic robot planning,concept,architecture,,,neuro symbolic robot planning; robot manipulation,2026-06-12T14:45:03Z,20.950,21.950
doi:10.3390/sym18030394,PI-VLA: Adaptive Symmetry-Aware Decision-Making for Long-Horizon Vision–Language–Action Manipulation,"Vision–language–action (VLA) models often suffer from limited robustness in long-horizon manipulation tasks—where robots must execute extended sequences of actions over multiple time steps to achieve complex goals—due to their inability to explicitly exploit structural symmetries and to react adaptively when such symmetries are violated by environmental uncertainty. To address this limitation, this paper proposes PI-VLA, a symmetry-aware predictive and interactive VLA framework for robust robotic manipulation. PI-VLA is built upon three key symmetry-driven principles. First, a Cognitive–Motor Synergy (CMS) module jointly generates discrete and continuous action chunks together with predictive world-model features in a single forward pass, enforcing cross-modal action consistency as an implicit symmetry constraint across heterogeneous action representations. Second, a unified training obj",2026,Symmetry,Yina Jian; Di Tian; Xuan-Jing Chen; Zhen-Yuan Wei; Chen-Wei Liang; Mu-Jiang-Shan Wang,10.3390/sym18030394,,https://doi.org/10.3390/sym18030394,crossref,vision language action model limitation robotics,hostile,failure,,2,vision language action model; imitation learning; limitation; benchmark; robustness; ablation; long horizon,2026-06-12T15:07:36Z,12.849,21.849
doi:10.3390/a17100436,Adaptive Compensation for Robotic Joint Failures Using Partially Observable Reinforcement Learning,"Robotic manipulators are widely used in various industries for complex and repetitive tasks. However, they remain vulnerable to unexpected hardware failures. In this study, we address the challenge of enabling a robotic manipulator to complete tasks despite joint malfunctions. Specifically, we develop a reinforcement learning (RL) framework to adaptively compensate for a nonfunctional joint during task execution. Our experimental platform is the Franka robot with seven degrees of freedom (DOFs). We formulate the problem as a partially observable Markov decision process (POMDP), where the robot is trained under various joint failure conditions and tested in both seen and unseen scenarios. We consider scenarios where a joint is permanently broken and where it functions intermittently. Additionally, we demonstrate the effectiveness of our approach by comparing it with traditional inverse ki",2024,Algorithms,Tan-Hanh Pham; Godwyll Aikins; Tri Truong; Kim‐Doang Nguyen,10.3390/a17100436,,https://doi.org/10.3390/a17100436,openalex,energy based transformer robot policy,concept,ebm_transformer,,5,energy based transformer robot policy; robustness,2026-06-12T18:05:07Z,19.746,21.746
arxiv:2512.01946v3,Scaling Cross-Environment Failure Reasoning Data for Vision-Language Robotic Manipulation,"Robust robotic manipulation requires reliable failure detection and recovery. Although recent Vision-Language Models (VLMs) show promise in robot failure detection, their generalization is severely limited by the scarcity and narrow coverage of failure data. To address this bottleneck, we propose an automatic framework for generating diverse robotic planning and execution failures across both simulated and real-world environments. Our approach perturbs successful manipulation trajectories to synthesize failures that reflect realistic failure distributions, and leverages VLMs to produce structured step-by-step reasoning traces. This yields FailCoT, a large-scale failure reasoning dataset built upon the RLBench simulator and the BridgeDataV2 real-robot dataset. Using FailCoT, we train Guardian, a multi-view reasoning VLM for unified planning and execution verification. Guardian achieves st",2025,arXiv,Paul Pacaud; Ricardo Garcia; Shizhe Chen; Cordelia Schmid,,2512.01946v3,http://arxiv.org/abs/2512.01946v3,arxiv,robot world model failure planning,hostile,failure,,,robot world model; failure detection; benchmark; generalization; deployment; robot world model failure,2026-06-12T14:45:03Z,12.500,21.500
